FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,MEASURE,Misura,AGE,Età,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITG2,Sardegna,15_EMPMOV_BICYC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: bicicletta,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.8,,
A,Annuale,ITG2,Sardegna,15_EMPL_MOVT_15,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: fino a 15 minuti,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,37.7,,
A,Annuale,ITG2,Sardegna,15_EMPL_MOVT_31,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: 31 minuti e più,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,11.1,,
A,Annuale,2,Centro area metropolitana,15_EMPMOV_FOOT,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: vanno a piedi,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,13.8,,
A,Annuale,2,Centro area metropolitana,15_EMPMOV_MEANS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: usano mezzi di trasporto,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,86.2,,
A,Annuale,2,Centro area metropolitana,15_EMPMOV_TRAIN,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: treno,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,4.3,,
A,Annuale,2,Centro area metropolitana,15_EMPMOV_BUS,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: tram, bus',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,17,,
A,Annuale,2,Centro area metropolitana,15_EMPMOV_METRO,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: metropolitana,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,11.3,,
A,Annuale,2,Centro area metropolitana,15_EMPMOV_COACH,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman, corriera',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.6,,
A,Annuale,2,Centro area metropolitana,15_EMPMOV_BUSC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman aziendale,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.3,,
A,Annuale,2,Centro area metropolitana,15_EMPMOV_PCAR,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come conducente),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,50,,
A,Annuale,2,Centro area metropolitana,15_EMPMOV_PPASS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come passeggero),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,4,,
A,Annuale,2,Centro area metropolitana,15_EMPMOV_MOTOR,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: motocicletta, ciclomotore',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,8.9,,
A,Annuale,2,Centro area metropolitana,15_EMPMOV_BICYC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: bicicletta,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,4.2,,
A,Annuale,2,Centro area metropolitana,15_EMPL_MOVT_15,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: fino a 15 minuti,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,19.7,,
A,Annuale,2,Centro area metropolitana,15_EMPL_MOVT_31,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: 31 minuti e più,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,23.1,,
A,Annuale,3,Periferia area metropolitana,15_EMPMOV_FOOT,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: vanno a piedi,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,10.2,,
A,Annuale,3,Periferia area metropolitana,15_EMPMOV_MEANS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: usano mezzi di trasporto,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,89.8,,
A,Annuale,3,Periferia area metropolitana,15_EMPMOV_TRAIN,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: treno,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,4.9,,
A,Annuale,3,Periferia area metropolitana,15_EMPMOV_BUS,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: tram, bus',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,3.1,,
A,Annuale,3,Periferia area metropolitana,15_EMPMOV_METRO,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: metropolitana,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,5.2,,
A,Annuale,3,Periferia area metropolitana,15_EMPMOV_COACH,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman, corriera',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,2.6,,
A,Annuale,3,Periferia area metropolitana,15_EMPMOV_BUSC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman aziendale,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.2,,
A,Annuale,3,Periferia area metropolitana,15_EMPMOV_PCAR,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come conducente),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,74.3,,
A,Annuale,3,Periferia area metropolitana,15_EMPMOV_PPASS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come passeggero),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,3.8,,
A,Annuale,3,Periferia area metropolitana,15_EMPMOV_MOTOR,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: motocicletta, ciclomotore',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,3,,
A,Annuale,3,Periferia area metropolitana,15_EMPMOV_BICYC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: bicicletta,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,2.6,,
A,Annuale,3,Periferia area metropolitana,15_EMPL_MOVT_15,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: fino a 15 minuti,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,28.4,,
A,Annuale,3,Periferia area metropolitana,15_EMPL_MOVT_31,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: 31 minuti e più,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,21.8,,
A,Annuale,6,Fino a 2.000 ab.,15_EMPMOV_FOOT,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: vanno a piedi,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,11.3,,
A,Annuale,6,Fino a 2.000 ab.,15_EMPMOV_MEANS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: usano mezzi di trasporto,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,88.7,,
A,Annuale,6,Fino a 2.000 ab.,15_EMPMOV_TRAIN,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: treno,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,2.5,,
A,Annuale,6,Fino a 2.000 ab.,15_EMPMOV_BUS,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: tram, bus',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.6,,
A,Annuale,6,Fino a 2.000 ab.,15_EMPMOV_METRO,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: metropolitana,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.2,,
A,Annuale,6,Fino a 2.000 ab.,15_EMPMOV_COACH,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman, corriera',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.4,,
A,Annuale,6,Fino a 2.000 ab.,15_EMPMOV_BUSC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman aziendale,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.6,,
A,Annuale,6,Fino a 2.000 ab.,15_EMPMOV_PCAR,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come conducente),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,80.2,,
A,Annuale,6,Fino a 2.000 ab.,15_EMPMOV_PPASS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come passeggero),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,5.2,,
A,Annuale,6,Fino a 2.000 ab.,15_EMPMOV_MOTOR,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: motocicletta, ciclomotore',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.7,,
A,Annuale,6,Fino a 2.000 ab.,15_EMPMOV_BICYC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: bicicletta,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.7,,
A,Annuale,6,Fino a 2.000 ab.,15_EMPL_MOVT_15,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: fino a 15 minuti,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,37.1,,
A,Annuale,6,Fino a 2.000 ab.,15_EMPL_MOVT_31,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: 31 minuti e più,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,16.3,,
A,Annuale,7,2.001 - 10.000 ab.,15_EMPMOV_FOOT,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: vanno a piedi,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,10.6,,
A,Annuale,7,2.001 - 10.000 ab.,15_EMPMOV_MEANS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: usano mezzi di trasporto,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,89.4,,
A,Annuale,7,2.001 - 10.000 ab.,15_EMPMOV_TRAIN,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: treno,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,2.8,,
A,Annuale,7,2.001 - 10.000 ab.,15_EMPMOV_BUS,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: tram, bus',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1,,
A,Annuale,7,2.001 - 10.000 ab.,15_EMPMOV_METRO,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: metropolitana,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.6,,
A,Annuale,7,2.001 - 10.000 ab.,15_EMPMOV_COACH,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman, corriera',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.7,,
A,Annuale,7,2.001 - 10.000 ab.,15_EMPMOV_BUSC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman aziendale,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.3,,
A,Annuale,7,2.001 - 10.000 ab.,15_EMPMOV_PCAR,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come conducente),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,77,,
A,Annuale,7,2.001 - 10.000 ab.,15_EMPMOV_PPASS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come passeggero),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,5,,
A,Annuale,7,2.001 - 10.000 ab.,15_EMPMOV_MOTOR,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: motocicletta, ciclomotore',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.4,,
A,Annuale,7,2.001 - 10.000 ab.,15_EMPMOV_BICYC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: bicicletta,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.9,,
A,Annuale,7,2.001 - 10.000 ab.,15_EMPL_MOVT_15,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: fino a 15 minuti,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,41.3,,
A,Annuale,7,2.001 - 10.000 ab.,15_EMPL_MOVT_31,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: 31 minuti e più,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,13.3,,
A,Annuale,8,10.001 - 50.000 ab.,15_EMPMOV_FOOT,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: vanno a piedi,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,12.3,,
A,Annuale,8,10.001 - 50.000 ab.,15_EMPMOV_MEANS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: usano mezzi di trasporto,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,87.7,,
A,Annuale,8,10.001 - 50.000 ab.,15_EMPMOV_TRAIN,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: treno,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,2.8,,
A,Annuale,8,10.001 - 50.000 ab.,15_EMPMOV_BUS,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: tram, bus',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.1,,
A,Annuale,8,10.001 - 50.000 ab.,15_EMPMOV_METRO,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: metropolitana,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.7,,
A,Annuale,8,10.001 - 50.000 ab.,15_EMPMOV_COACH,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman, corriera',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,2,,
A,Annuale,8,10.001 - 50.000 ab.,15_EMPMOV_BUSC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman aziendale,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.4,,
A,Annuale,8,10.001 - 50.000 ab.,15_EMPMOV_PCAR,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come conducente),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,73.6,,
A,Annuale,8,10.001 - 50.000 ab.,15_EMPMOV_PPASS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come passeggero),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,5.3,,
A,Annuale,8,10.001 - 50.000 ab.,15_EMPMOV_MOTOR,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: motocicletta, ciclomotore',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,2,,
A,Annuale,8,10.001 - 50.000 ab.,15_EMPMOV_BICYC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: bicicletta,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,2.7,,
A,Annuale,8,10.001 - 50.000 ab.,15_EMPL_MOVT_15,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: fino a 15 minuti,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,39.9,,
A,Annuale,8,10.001 - 50.000 ab.,15_EMPL_MOVT_31,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: 31 minuti e più,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,12.9,,
A,Annuale,9,50.001 ab. e più,15_EMPMOV_FOOT,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: vanno a piedi,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,13.8,,
A,Annuale,9,50.001 ab. e più,15_EMPMOV_MEANS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: usano mezzi di trasporto,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,86.2,,
A,Annuale,9,50.001 ab. e più,15_EMPMOV_TRAIN,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: treno,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,3.1,,
A,Annuale,9,50.001 ab. e più,15_EMPMOV_BUS,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: tram, bus',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,4.9,,
A,Annuale,9,50.001 ab. e più,15_EMPMOV_METRO,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: metropolitana,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.3,,
A,Annuale,9,50.001 ab. e più,15_EMPMOV_COACH,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman, corriera',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,1.2,,
A,Annuale,9,50.001 ab. e più,15_EMPMOV_BUSC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: pullman aziendale,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,0.2,,
A,Annuale,9,50.001 ab. e più,15_EMPMOV_PCAR,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come conducente),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,67.8,,
A,Annuale,9,50.001 ab. e più,15_EMPMOV_PPASS,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come passeggero),HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,5,,
A,Annuale,9,50.001 ab. e più,15_EMPMOV_MOTOR,'Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: motocicletta, ciclomotore',HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,3.6,,
A,Annuale,9,50.001 ab. e più,15_EMPMOV_BICYC,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: bicicletta,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,4.2,,
A,Annuale,9,50.001 ab. e più,15_EMPL_MOVT_15,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: fino a 15 minuti,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,39.7,,
A,Annuale,9,50.001 ab. e più,15_EMPL_MOVT_31,Occupati di 15 anni e più che escono di casa abitualmente per andare a lavoro per mezzo di trasporto utilizzato e tempo impiegato: 31 minuti e più,HSC,Per 100 persone con le stesse caratteristiche,Y_GE15,15 anni e più,2024,10.6,,
